source_row_id,subject_id,gender,height,weight,shoulder,chest,waist,hip,thigh_length,calf_length,torso_length,leg_length,neck_length,thigh_calf_ratio,torso_leg_ratio
3203,8_SM_003204,M,182.3,67.6,43.67,87.5,73.2,94.0,34.86,40.61,49.4,75.4,11.15,0.8584092588032505,0.6551724137931034
1332,8_SM_001333,F,162.7,52.7,36.07,77.9,70.4,91.3,34.16,34.94,45.7,67.5,8.429999999999996,0.9776760160274757,0.6770370370370371
3671,8_SM_003672,M,174.4,70.4,40.839999999999996,97.8,81.9,96.0,32.2,42.17999999999999,45.3,73.8,6.6,0.76339497392129,0.6138211382113821
3591,8_SM_003592,M,170.2,73.0,40.989999999999995,93.8,83.2,99.5,30.829999999999995,39.89,44.5,70.8,8.569999999999983,0.772875407370268,0.6285310734463277
1223,8_SM_001224,F,154.6,45.5,34.4,73.0,63.5,89.2,29.779999999999994,33.39,40.9,60.9,8.4,0.8918837975441747,0.6715927750410509
4021,8_SM_004022,M,176.2,68.9,39.010000000000005,94.7,83.3,95.6,32.31999999999999,39.88,48.5,71.9,7.939999999999986,0.8104312938816447,0.674547983310153
3649,8_SM_003650,M,175.1,65.1,39.480000000000004,88.9,74.3,95.0,34.480000000000004,37.17,46.2,70.6,10.190000000000008,0.9276298089857412,0.6543909348441928
2488,8_SM_002489,F,163.5,60.3,35.68,95.3,78.8,93.0,28.149999999999995,37.480000000000004,45.7,65.6,6.909999999999991,0.7510672358591246,0.6966463414634148
1254,8_SM_001255,F,158.2,54.0,32.13,91.0,77.2,89.5,27.890000000000004,38.010000000000005,43.5,65.5,5.9,0.7337542751907393,0.6641221374045801
2304,8_SM_002305,F,155.0,56.1,36.36,94.5,86.8,86.1,26.429999999999996,35.38,43.1,62.0,6.840000000000009,0.7470322215941209,0.6951612903225807
278,8_SM_000279,F,155.3,45.7,31.98,79.9,70.0,87.1,30.77,34.07,40.9,63.8,7.440000000000009,0.9031405928969768,0.6410658307210031
494,8_SM_000495,F,161.5,58.5,31.869999999999997,86.5,74.5,93.3,32.76,37.230000000000004,45.1,68.3,5.389999999999986,0.8799355358581787,0.6603221083455345
4470,8_SM_004471,M,170.4,65.2,38.93,91.2,83.3,93.9,30.119999999999997,37.42,48.2,67.3,10.1,0.8049171566007481,0.7161961367013374
1244,8_SM_001245,F,167.7,54.6,35.68,83.3,68.3,93.0,32.17,37.07,45.7,68.1,7.489999999999986,0.8678176422983545,0.6710719530102791
4128,8_SM_004129,M,170.0,57.8,39.79,89.5,76.0,86.1,32.51,39.220000000000006,46.7,71.0,8.739999999999986,0.828913819479857,0.6577464788732394
4152,8_SM_004153,M,173.0,63.3,40.339999999999996,84.6,78.6,88.7,34.87,38.8,42.9,72.6,8.929999999999996,0.8987113402061856,0.5909090909090909
2590,8_SM_002591,M,173.2,57.7,39.989999999999995,87.8,69.5,89.6,28.53000000000001,39.19,46.5,67.1,7.520000000000005,0.7279918346516971,0.6929955290611028
3465,8_SM_003466,M,179.4,72.1,42.72,90.2,79.9,96.7,33.27,40.019999999999996,48.6,73.5,9.840000000000009,0.8313343328335834,0.6612244897959184
1072,8_SM_001073,F,159.0,51.6,36.69,76.3,66.8,90.1,31.490000000000002,35.18,44.4,63.2,8.389999999999986,0.8951108584422969,0.7025316455696202
2181,8_SM_002182,F,158.1,54.7,34.18,90.0,82.4,91.6,28.9,37.040000000000006,42.0,64.6,8.409999999999991,0.7802375809935204,0.65015479876161
284,8_SM_000285,F,171.7,67.9,33.480000000000004,92.5,84.2,99.0,34.60000000000001,39.010000000000005,48.6,71.6,7.15,0.8869520635734428,0.6787709497206704
3562,8_SM_003563,M,175.6,84.3,41.230000000000004,103.7,93.0,105.0,30.540000000000003,40.25,47.8,71.0,7.759999999999991,0.7587577639751554,0.6732394366197183
1331,8_SM_001332,F,149.8,55.6,33.839999999999996,94.9,79.3,92.5,27.93,32.86,41.4,61.1,7.420000000000004,0.8499695678636641,0.6775777414075286
978,8_SM_000979,F,160.9,49.7,34.96,75.6,65.7,87.4,32.07,34.660000000000004,41.8,65.0,7.009999999999991,0.925274091171379,0.643076923076923
2546,8_SM_002547,M,175.6,142.6,40.839999999999996,131.4,127.4,130.1,25.119999999999997,39.71,55.2,64.7,4.569999999999982,0.6325862503147821,0.8531684698608965
4432,8_SM_004433,M,166.4,71.3,41.089999999999996,99.3,84.6,94.6,29.580000000000002,39.3,43.6,68.8,8.10999999999999,0.752671755725191,0.6337209302325582
4499,8_SM_004500,M,170.7,65.5,39.71,94.4,86.4,91.2,32.080000000000005,42.489999999999995,42.8,73.7,5.780000000000018,0.7550011767474702,0.5807327001356851
2866,8_SM_002867,M,180.5,77.3,39.589999999999996,100.7,78.2,95.0,31.26,43.44,48.6,75.9,9.3,0.7196132596685083,0.6403162055335968
626,8_SM_000627,F,170.0,63.5,36.54,88.6,80.0,99.9,30.689999999999998,39.01,48.1,69.7,7.9,0.7867213534991028,0.6901004304160688
4488,8_SM_004489,M,176.2,66.6,38.410000000000004,92.2,81.3,93.2,29.47,41.58,50.8,70.8,6.810000000000014,0.7087542087542088,0.7175141242937852
1757,8_SM_001758,F,166.6,58.2,35.42,84.0,72.8,94.3,31.639999999999997,37.06,45.7,68.4,8.169999999999982,0.8537506745817591,0.6681286549707602
4085,8_SM_004086,M,161.1,63.8,36.239999999999995,96.3,94.0,89.8,27.560000000000002,37.19,45.7,64.6,6.079999999999996,0.7410594245764992,0.7074303405572756
3297,8_SM_003298,M,172.7,63.7,40.239999999999995,88.2,77.7,92.4,31.670000000000005,41.660000000000004,45.9,71.5,10.120000000000005,0.7602016322611619,0.641958041958042
1862,8_SM_001863,F,161.7,55.1,34.22,84.2,73.2,89.3,32.339999999999996,35.4,48.3,66.3,5.0,0.9135593220338982,0.7285067873303167
1594,8_SM_001595,F,156.0,49.0,33.739999999999995,83.3,63.9,85.0,29.759999999999998,36.89,38.8,65.8,5.179999999999995,0.8067226890756302,0.5896656534954408
1670,8_SM_001671,F,166.0,51.2,35.8,79.0,67.5,90.6,31.48,38.54,45.4,69.8,5.95,0.8168137000518941,0.6504297994269341
2367,8_SM_002368,F,146.3,58.1,34.87,98.7,86.7,89.3,24.389999999999997,33.309999999999995,44.2,57.4,5.559999999999991,0.7322125487841489,0.770034843205575
2227,8_SM_002228,F,160.0,70.9,38.79,98.6,89.7,99.0,29.3,36.36,44.5,64.6,5.229999999999995,0.8058305830583059,0.6888544891640868
2035,8_SM_002036,F,160.5,66.6,35.31,98.3,90.8,95.4,30.579999999999995,36.660000000000004,43.5,67.6,5.689999999999986,0.8341516639388977,0.643491124260355
1971,8_SM_001972,F,160.2,70.2,37.78,103.0,95.0,100.5,28.46,38.019999999999996,45.8,65.7,7.5899999999999865,0.7485533929510785,0.6971080669710806
1322,8_SM_001323,F,159.3,55.8,35.32,89.5,75.0,89.9,31.380000000000006,36.4,44.9,65.8,5.15,0.8620879120879122,0.682370820668693
2018,8_SM_002019,F,154.2,74.9,35.8,105.5,100.2,107.0,29.02,34.43,41.7,62.4,4.810000000000014,0.8428695904734244,0.6682692307692308
581,8_SM_000582,F,158.2,61.8,31.77,87.3,78.5,99.1,31.429999999999996,33.71,45.7,63.8,5.469999999999982,0.9323642835953722,0.7163009404388716
3331,8_SM_003332,M,185.3,85.8,41.92,101.4,85.0,103.0,34.15,46.39999999999999,47.8,81.6,7.920000000000004,0.735991379310345,0.5857843137254902
1721,8_SM_001722,F,160.2,54.2,34.55,80.8,68.1,92.5,31.299999999999994,37.42,41.1,66.7,6.1299999999999955,0.836451095670764,0.616191904047976
3038,8_SM_003039,M,168.9,75.1,39.11,100.3,87.6,95.4,28.28000000000001,36.37,45.8,64.0,6.430000000000018,0.7775639263128955,0.715625
2826,8_SM_002827,M,180.7,81.2,41.0,102.9,85.4,101.6,33.39,44.17,47.3,77.2,8.0,0.7559429477020602,0.6126943005181347
3697,8_SM_003698,M,174.4,76.5,41.13,94.8,87.8,100.2,30.15,39.790000000000006,49.0,70.8,7.6099999999999905,0.7577280723799948,0.692090395480226
871,8_SM_000872,F,161.4,49.1,33.54,78.2,64.9,86.6,31.950000000000006,35.0,44.8,65.4,6.489999999999986,0.912857142857143,0.6850152905198775
1816,8_SM_001817,F,159.0,42.3,34.85,73.2,62.5,83.7,32.09,36.92,41.6,67.6,5.709999999999991,0.8691765980498375,0.6153846153846154
1643,8_SM_001644,F,170.8,60.5,35.53,84.8,70.2,97.7,32.790000000000006,38.489999999999995,47.2,71.2,8.659999999999991,0.8519095869056901,0.6629213483146068
2008,8_SM_002009,F,163.1,66.0,36.82,97.4,87.5,96.3,31.78000000000001,34.955,46.8,66.2,7.190000000000009,0.909168931483336,0.7069486404833836
272,8_SM_000273,F,164.5,47.8,33.4,75.0,69.7,88.6,33.989999999999995,37.262,43.3,70.7,7.189999999999986,0.9121893618163275,0.6124469589816124
636,8_SM_000637,F,151.8,45.2,33.25,76.1,67.4,87.2,31.089999999999996,34.55,37.9,62.9,6.9100000000000135,0.8998552821997106,0.602543720190779
2349,8_SM_002350,F,153.8,56.8,35.730000000000004,92.8,87.3,91.3,28.76,34.04,42.4,61.8,7.6400000000000095,0.8448883666274971,0.686084142394822
303,8_SM_000304,F,148.5,50.3,33.28,87.5,71.7,91.5,31.45,32.39,36.7,61.3,6.35,0.9709786971287434,0.5986949429037521
464,8_SM_000465,F,159.9,63.1,32.730000000000004,90.6,79.9,96.6,28.870000000000005,34.9,47.8,62.8,6.579999999999996,0.827220630372493,0.7611464968152866
1462,8_SM_001463,F,162.2,56.1,35.82,83.7,73.8,90.3,30.930000000000007,37.76,43.8,67.9,7.8399999999999865,0.8191207627118646,0.6450662739322532
1487,8_SM_001488,F,166.2,72.3,38.13,97.6,79.2,100.4,31.759999999999998,37.31,46.2,69.1,6.509999999999991,0.8512463146609487,0.6685962373371925
2061,8_SM_002062,F,156.7,51.6,35.35,87.1,76.4,90.6,30.279999999999994,36.260000000000005,40.8,65.0,7.009999999999991,0.8350799779371205,0.6276923076923077
3539,8_SM_003540,M,171.6,82.5,40.45,106.3,91.8,97.6,29.15,38.97,47.4,69.1,6.1199999999999815,0.7480112907364639,0.6859623733719248
3056,8_SM_003057,M,170.6,69.0,39.64,94.5,84.8,94.5,31.940000000000005,40.839999999999996,40.0,71.5,8.439999999999987,0.7820763956904997,0.5594405594405595
2128,8_SM_002129,F,151.6,47.8,35.92,85.0,76.4,84.5,26.290000000000003,34.93,39.8,61.3,5.6,0.7526481534497568,0.6492659053833605
3973,8_SM_003974,M,173.9,68.7,40.05,89.3,79.0,97.6,29.560000000000002,43.129999999999995,47.3,73.7,5.670000000000004,0.6853698121956876,0.6417910447761194
3127,8_SM_003128,M,167.0,71.5,40.07,96.8,86.8,96.0,25.35,37.14,45.8,66.0,5.8,0.6825525040387722,0.6939393939393939
847,8_SM_000848,F,154.2,54.9,36.95,88.0,78.8,91.5,29.71,36.45,40.3,64.6,4.480000000000018,0.8150891632373114,0.6238390092879257
3117,8_SM_003118,M,174.8,65.9,37.4,93.0,76.8,93.6,31.919999999999998,42.79,45.8,74.3,8.720000000000004,0.7459686842720261,0.6164199192462988
2023,8_SM_002024,F,157.5,52.0,35.94,88.3,76.6,88.3,30.939999999999998,35.84,41.3,66.5,8.05,0.8632812499999999,0.6210526315789473
4462,8_SM_004463,M,167.4,52.9,36.97,84.2,74.2,85.2,32.32000000000001,37.15,47.3,68.9,6.1,0.8699865410497983,0.6865021770682147
508,8_SM_000509,F,156.0,60.6,35.19,88.2,79.1,98.2,25.77,33.69,44.0,58.2,6.189999999999986,0.7649154051647373,0.7560137457044673
2610,8_SM_002611,M,179.3,73.3,45.489999999999995,95.4,76.3,99.0,34.589999999999996,41.720000000000006,45.2,74.9,9.15,0.8290987535953976,0.6034712950600801
3457,8_SM_003458,M,167.9,67.3,38.79,99.3,81.4,93.6,31.150000000000006,36.42999999999999,44.9,66.3,8.229999999999995,0.8550645072742249,0.6772247360482655
383,8_SM_000384,F,160.4,53.0,32.38,86.0,71.7,92.1,33.99,36.94,42.6,68.7,5.3700000000000045,0.9201407688142935,0.6200873362445415
4298,8_SM_004299,M,179.0,86.7,42.019999999999996,105.9,90.5,99.9,32.9,41.370000000000005,49.8,73.3,8.670000000000005,0.7952622673434855,0.6793997271487039
1540,8_SM_001541,F,162.0,71.0,37.56,98.8,84.9,101.0,30.05,34.727,45.2,66.6,7.290000000000009,0.865320931839779,0.6786786786786788
3519,8_SM_003520,M,173.1,63.8,40.769999999999996,97.2,73.5,87.8,35.48,40.7,43.0,75.0,7.1400000000000095,0.8717444717444716,0.5733333333333334
2631,8_SM_002632,M,180.4,76.6,39.64,90.9,84.2,100.2,35.33,42.77,46.7,75.8,8.439999999999987,0.8260462941314004,0.616094986807388
2355,8_SM_002356,F,165.7,63.0,38.97,90.8,78.7,100.0,32.7,36.589999999999996,45.2,69.2,7.35,0.8936867996720417,0.6531791907514451
377,8_SM_000378,F,160.2,58.5,33.62,88.6,76.6,98.2,31.71999999999999,36.24,43.0,66.8,5.179999999999995,0.8752759381898452,0.6437125748502994
2655,8_SM_002656,M,179.9,75.2,40.89,97.2,83.2,99.0,38.6,42.510000000000005,44.3,80.3,6.479999999999995,0.9080216419665961,0.5516811955168119
2396,8_SM_002397,F,163.0,56.5,35.5,82.3,75.5,95.0,31.53,37.08,42.1,67.9,7.679999999999995,0.8503236245954693,0.6200294550810015
3678,8_SM_003679,M,177.2,82.2,42.82,104.5,84.2,100.5,32.88000000000001,41.5,47.3,74.1,8.220000000000004,0.7922891566265062,0.6383265856950068
949,8_SM_000950,F,161.2,61.0,35.5,89.3,81.6,98.8,29.620000000000005,38.95,44.2,67.4,6.529999999999996,0.7604621309370989,0.655786350148368
3136,8_SM_003137,M,172.4,59.0,39.15,82.9,77.7,87.9,30.3,41.95,44.2,73.4,9.339999999999986,0.7222884386174017,0.6021798365122616
3453,8_SM_003454,M,185.1,83.6,39.56,98.0,88.0,102.0,35.410000000000004,43.16,48.4,77.7,6.610000000000014,0.8204355885078778,0.6229086229086229
2162,8_SM_002163,F,164.5,56.7,35.32,87.1,78.9,88.8,30.97,38.6,40.6,68.7,5.320000000000005,0.8023316062176166,0.5909752547307132
3099,8_SM_003100,M,177.9,63.8,37.15,87.2,71.0,91.5,33.86,38.94,48.8,71.9,7.679999999999995,0.869542886492039,0.6787204450625869
2083,8_SM_002084,F,154.0,57.0,34.2,92.2,82.7,91.2,28.96,34.87,42.6,62.9,2.5700000000000047,0.8305133352451965,0.6772655007949125
534,8_SM_000535,F,161.1,47.7,33.019999999999996,75.2,65.0,89.6,32.629999999999995,35.980000000000004,41.2,67.1,8.169999999999982,0.9068927181767646,0.6140089418777944
3914,8_SM_003915,M,184.5,95.9,43.410000000000004,105.0,100.5,108.5,32.86999999999999,43.86,48.6,76.7,10.20999999999999,0.7494300045599633,0.6336375488917861
643,8_SM_000644,F,164.7,46.8,32.67,74.9,67.6,88.3,33.83,37.86,44.3,69.9,6.05,0.8935552033808769,0.6337625178826894
1284,8_SM_001285,F,162.2,74.5,35.989999999999995,99.0,87.7,107.8,29.46999999999999,34.36,47.2,63.6,5.720000000000004,0.857683352735739,0.7421383647798743
187,8_SM_000188,F,165.1,62.7,35.79,93.1,79.8,95.9,35.05,34.47,46.5,67.0,6.3799999999999955,1.0168262257035103,0.6940298507462687
3100,8_SM_003101,M,179.7,80.4,40.519999999999996,95.2,78.4,100.9,35.71,40.58,48.2,74.5,7.959999999999991,0.8799901429275506,0.6469798657718121
4468,8_SM_004469,M,162.4,64.8,37.47,96.3,96.4,90.8,30.439999999999998,36.910000000000004,42.9,66.8,6.469999999999982,0.8247087510159847,0.6422155688622755
4441,8_SM_004442,M,175.5,68.8,39.589999999999996,92.3,84.1,93.8,33.16,41.28,47.5,74.0,8.240000000000009,0.8032945736434107,0.6418918918918919
1812,8_SM_001813,F,157.4,43.4,33.65,77.0,69.9,84.4,29.8,35.31,42.5,65.5,7.6299999999999955,0.843953554233928,0.648854961832061
1456,8_SM_001457,F,158.8,52.7,35.22,79.7,71.3,93.3,28.21,37.3,46.1,65.0,7.5,0.7563002680965148,0.7092307692307692
2789,8_SM_002790,M,185.7,73.4,39.760000000000005,97.1,74.6,96.2,33.260000000000005,42.92999999999999,52.8,76.6,6.95,0.7747495923596555,0.6892950391644909
1550,8_SM_001551,F,154.4,48.0,33.480000000000004,82.5,65.0,87.0,29.040000000000003,36.05,39.3,65.2,6.429999999999995,0.8055478502080445,0.602760736196319
1288,8_SM_001289,F,165.6,67.0,34.660000000000004,93.4,88.1,97.5,31.18,38.06,46.5,67.3,6.1,0.8192327903310561,0.6909361069836553
3346,8_SM_003347,M,166.5,63.8,36.56,91.5,78.5,90.7,30.71,38.37,45.9,68.0,7.210000000000013,0.8003648683867606,0.6749999999999999
614,8_SM_000615,F,155.2,43.4,32.96,75.1,65.2,87.9,32.74,34.269999999999996,41.6,65.7,6.6,0.9553545374963527,0.6331811263318112
1727,8_SM_001728,F,155.1,48.6,33.010000000000005,81.4,64.9,86.1,31.23,34.480000000000004,43.6,63.1,6.7,0.9057424593967517,0.6909667194928685
2214,8_SM_002215,F,159.4,59.2,35.12,90.1,79.5,94.4,29.159999999999997,36.31,44.3,64.7,7.3599999999999905,0.8030845497108233,0.6846986089644512
965,8_SM_000966,F,156.1,47.0,35.72,76.3,68.0,86.9,30.76,35.5,39.5,65.1,6.95,0.8664788732394366,0.6067588325652842
3172,8_SM_003173,M,178.2,74.3,38.260000000000005,94.7,83.6,98.4,34.12,41.83,42.1,75.1,7.840000000000009,0.8156825245039445,0.5605858854860187
4430,8_SM_004431,M,157.0,57.3,36.089999999999996,91.8,78.8,90.5,28.440000000000005,33.79,42.9,61.7,4.540000000000009,0.8416691328795504,0.6952998379254457
406,8_SM_000407,F,160.6,55.7,31.85,84.2,81.2,97.2,31.75,36.970000000000006,43.9,67.8,6.909999999999991,0.8588044360292127,0.6474926253687315
2086,8_SM_002087,F,152.3,44.7,34.93,76.0,62.3,86.6,27.9,33.12,42.1,61.8,4.590000000000009,0.8423913043478262,0.6812297734627832
4325,8_SM_004326,M,168.3,68.6,38.46,97.5,86.3,93.0,29.349999999999994,36.760000000000005,48.2,66.1,8.65,0.7984221980413491,0.7291981845688352
1992,8_SM_001993,F,156.0,54.3,36.32,89.9,79.3,91.2,31.940000000000005,35.55,40.3,66.1,6.829999999999996,0.8984528832630101,0.6096822995461422
160,8_SM_000161,F,169.5,62.3,36.81,86.9,82.8,100.4,23.600000000000005,37.96,45.2,70.8,6.1299999999999955,0.6217070600632245,0.6384180790960453
1763,8_SM_001764,F,163.5,54.2,34.65,83.8,70.6,89.5,30.240000000000002,36.65,44.8,66.0,7.739999999999986,0.8251023192360165,0.6787878787878787
2878,8_SM_002879,M,175.4,72.8,37.660000000000004,93.7,77.2,96.0,31.6,40.48,47.2,70.2,6.470000000000004,0.7806324110671937,0.6723646723646723
912,8_SM_000913,F,161.3,54.3,37.32,88.2,76.2,89.0,31.2,36.72,44.7,66.6,4.3799999999999955,0.8496732026143791,0.6711711711711713
355,8_SM_000356,F,159.4,48.0,31.880000000000003,76.1,69.2,87.7,32.629999999999995,35.730000000000004,41.9,67.8,5.1,0.9132381752029105,0.6179941002949852
1245,8_SM_001246,F,163.6,56.6,35.489999999999995,88.7,74.9,97.0,30.889999999999997,39.39,43.2,68.3,6.420000000000004,0.7842091901497841,0.6325036603221084
4250,8_SM_004251,M,164.2,64.8,39.6,93.3,87.4,96.3,31.320000000000004,36.47,42.3,68.5,9.089999999999986,0.8587880449684674,0.6175182481751824
2155,8_SM_002156,F,140.0,42.3,31.75,80.7,71.2,82.0,25.670000000000005,30.979999999999997,38.9,55.8,4.8700000000000045,0.8285990961910913,0.6971326164874552
448,8_SM_000449,F,160.5,47.7,32.2,77.7,71.7,87.6,31.679999999999996,35.89,46.0,64.9,5.079999999999996,0.8826971301198104,0.7087827426810477
4496,8_SM_004497,M,154.6,55.6,38.63,90.1,82.4,86.3,27.320000000000004,35.379999999999995,43.2,61.5,6.409999999999991,0.7721876766534768,0.702439024390244
764,8_SM_000765,F,159.0,56.0,33.17,86.0,69.8,98.2,32.79,35.769999999999996,40.3,66.4,6.060000000000014,0.9166899636566956,0.6069277108433734
1752,8_SM_001753,F,166.5,71.9,36.93,93.3,84.3,106.8,30.470000000000006,38.309999999999995,46.0,67.7,5.5,0.7953536935525974,0.6794682422451994
4526,8_SM_004527,M,163.8,62.2,36.33,88.1,86.3,90.6,28.1,36.010000000000005,45.5,64.2,5.820000000000005,0.780338794779228,0.7087227414330218
314,8_SM_000315,F,169.9,60.2,35.13,84.9,76.4,94.8,34.839999999999996,38.839999999999996,44.7,72.6,4.959999999999991,0.8970133882595263,0.615702479338843
554,8_SM_000555,F,159.9,69.7,33.86,105.4,89.7,101.5,31.160000000000004,36.9,44.3,64.0,5.9100000000000135,0.8444444444444446,0.6921875
3299,8_SM_003300,M,168.4,61.3,38.480000000000004,91.0,79.0,89.6,31.72,41.120000000000005,45.3,72.4,6.9100000000000135,0.7714007782101167,0.6256906077348066
3617,8_SM_003618,M,170.3,66.6,38.07,90.4,79.0,93.1,31.070000000000004,39.19,46.9,70.7,7.8,0.7928042868078593,0.6633663366336633
309,8_SM_000310,F,160.1,53.2,34.82,82.0,73.1,93.7,32.97,35.11,43.0,66.7,7.069999999999982,0.9390487040729136,0.6446776611694153
2350,8_SM_002351,F,160.3,60.3,36.32,93.7,82.3,94.0,33.379999999999995,36.089999999999996,43.7,69.5,7.759999999999991,0.9249099473538376,0.6287769784172662
703,8_SM_000704,F,157.5,57.0,35.339999999999996,86.0,78.7,97.4,27.829999999999995,35.260000000000005,46.4,62.2,7.190000000000009,0.7892796369824161,0.7459807073954984
2371,8_SM_002372,F,157.1,58.3,34.43,91.0,81.7,93.9,27.7,34.07,44.3,60.8,4.929999999999995,0.8130319929556794,0.7286184210526315
1942,8_SM_001943,F,155.5,44.9,33.2,77.7,64.5,87.3,30.229999999999997,33.65,44.2,63.5,7.8700000000000045,0.8983655274888558,0.6960629921259843
3838,8_SM_003839,M,178.3,75.9,41.83,98.2,81.9,98.0,28.770000000000003,43.529999999999994,43.8,72.8,9.370000000000005,0.66092350103377,0.6016483516483516
759,8_SM_000760,F,162.1,52.8,35.0,82.7,72.3,92.4,30.2,35.55,47.1,64.7,7.479999999999995,0.849507735583685,0.7279752704791345
2954,8_SM_002955,M,173.3,56.1,39.05,85.6,66.4,89.5,32.84,38.92999999999999,46.5,71.7,10.270000000000005,0.8435653737477526,0.6485355648535565
1281,8_SM_001282,F,167.8,57.3,36.489999999999995,89.6,73.3,96.3,32.03,38.480000000000004,46.1,67.9,7.8700000000000045,0.8323804573804573,0.6789396170839469
2676,8_SM_002677,M,182.4,72.4,40.980000000000004,92.9,78.6,96.1,34.029999999999994,44.39,45.4,77.7,9.15,0.766614102275287,0.5842985842985843
3698,8_SM_003699,M,175.8,82.8,40.35,101.7,92.0,100.8,29.689999999999998,43.75,46.9,74.1,6.290000000000009,0.6786285714285714,0.6329284750337382
3333,8_SM_003334,M,182.0,97.6,40.12,105.4,96.0,112.0,27.060000000000002,44.78,51.0,72.8,7.9100000000000135,0.6042876284055382,0.7005494505494506
980,8_SM_000981,F,164.3,70.3,36.339999999999996,95.9,88.7,105.6,33.49,37.989999999999995,44.7,70.4,6.4,0.8815477757304555,0.6349431818181818
13,8_SM_000014,F,165.4,45.5,34.8,81.3,61.4,86.0,31.96,37.220000000000006,46.0,66.7,6.6600000000000135,0.8586781300376141,0.689655172413793
883,8_SM_000884,F,155.4,48.3,33.95,82.2,73.2,85.0,32.8,34.58,42.6,64.7,6.5,0.9485251590514748,0.6584234930448223
818,8_SM_000819,F,160.0,51.5,32.94,82.9,68.6,92.7,32.01,34.93,43.6,65.0,6.25,0.9164042370455195,0.6707692307692308
519,8_SM_000520,F,166.1,88.3,36.239999999999995,104.8,92.8,106.7,30.860000000000003,38.940000000000005,43.7,69.2,3.4200000000000044,0.7925012840267077,0.6315028901734104
3992,8_SM_003993,M,177.5,88.6,39.95,99.0,90.0,108.5,27.860000000000003,43.1,43.1,73.6,9.279999999999996,0.6464037122969838,0.5855978260869565
413,8_SM_000414,F,166.7,57.0,33.97,84.7,77.3,95.7,32.36999999999999,35.760000000000005,47.9,66.8,5.270000000000005,0.9052013422818788,0.7170658682634731
2773,8_SM_002774,M,182.8,80.4,40.08,100.1,86.4,101.8,32.32,41.839999999999996,52.3,75.0,8.670000000000005,0.7724665391969407,0.6973333333333332
3747,8_SM_003748,M,164.7,72.1,38.42,98.4,94.4,96.0,28.419999999999998,38.55,43.7,66.2,7.6200000000000045,0.737224383916991,0.6601208459214502
209,8_SM_000210,F,163.9,65.2,34.56,95.8,79.1,95.4,30.920000000000005,37.29299999999999,46.2,67.3,4.179999999999995,0.8291100206473068,0.686478454680535
2834,8_SM_002835,M,174.1,72.2,40.69,101.1,84.3,94.4,30.380000000000006,39.029999999999994,48.2,69.8,8.159999999999991,0.7783756085062775,0.6905444126074499
463,8_SM_000464,F,157.1,49.7,32.010000000000005,84.8,67.0,90.2,31.350000000000005,35.11,45.0,64.5,6.429999999999995,0.8929080034178298,0.6976744186046512
2827,8_SM_002828,M,171.8,83.6,40.92,104.1,94.8,103.4,26.830000000000002,38.15,48.6,66.0,7.95,0.7032765399737878,0.7363636363636363
2445,8_SM_002446,F,164.5,59.3,35.61,83.2,72.7,103.8,31.700000000000006,38.959999999999994,43.1,70.2,6.35,0.8136550308008217,0.613960113960114
2978,8_SM_002979,M,163.7,91.3,44.87,112.9,110.2,108.2,26.589999999999996,38.160000000000004,44.3,64.0,7.460000000000013,0.696802935010482,0.6921875
3635,8_SM_003636,M,178.8,84.9,38.69,100.9,94.5,102.1,28.609999999999992,44.010000000000005,46.0,75.4,8.190000000000008,0.6500795273801406,0.6100795755968169
3942,8_SM_003943,M,178.3,82.1,40.97,99.7,90.2,102.4,33.559999999999995,43.44,43.2,76.6,8.440000000000008,0.7725598526703499,0.5639686684073107
4387,8_SM_004388,M,172.4,76.4,38.57,102.8,93.3,96.2,31.1,39.92999999999999,47.7,70.9,6.55,0.7788630102679691,0.6727785613540197
1898,8_SM_001899,F,157.2,62.6,37.21,91.7,86.5,95.7,27.119999999999997,37.65,41.3,64.2,6.05,0.7203187250996016,0.6433021806853582
1728,8_SM_001729,F,154.8,47.3,34.53,85.9,67.9,88.2,29.750000000000007,35.08,41.3,63.6,6.540000000000009,0.8480615735461804,0.6493710691823898
3226,8_SM_003227,M,178.0,57.2,40.54,83.5,71.4,86.0,32.470000000000006,41.86,48.8,75.1,11.270000000000005,0.7756808408982323,0.6498002663115846
4205,8_SM_004206,M,167.5,78.8,42.15,101.4,95.7,98.2,26.27,38.04,44.3,64.9,6.9100000000000135,0.6905888538380652,0.682588597842835
558,8_SM_000559,F,162.0,48.5,35.56,84.5,67.6,87.0,32.709999999999994,35.53,43.7,68.0,4.95,0.9206304531381929,0.6426470588235295
1454,8_SM_001455,F,156.4,56.9,36.32,88.4,76.3,96.5,28.670000000000005,34.0,43.1,62.9,6.740000000000009,0.8432352941176472,0.685214626391097
2285,8_SM_002286,F,160.8,54.6,34.83,81.3,74.6,91.1,30.019999999999992,37.36,43.8,67.3,7.409999999999991,0.8035331905781583,0.6508172362555721
4347,8_SM_004348,M,164.0,65.6,38.85,90.8,86.3,92.7,31.409999999999997,37.7,43.3,68.5,6.459999999999991,0.8331564986737399,0.6321167883211678
1940,8_SM_001941,F,166.0,70.6,38.93,97.3,87.7,100.2,31.03000000000001,37.83,45.0,69.0,8.55,0.8202484800422948,0.6521739130434783
641,8_SM_000642,F,158.3,48.9,32.92,76.5,65.1,86.1,33.48,36.64,41.4,68.4,6.4,0.9137554585152837,0.6052631578947367
